PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM08
4-character ID, P513
Station name, Point_Sal_CS2007
Begin Date, 2007-03-22
End Date, 2018-09-15
Release Date, 2018-11-17
Source file, P513.pbo.nam08.pos
Offset from source file, 136.03 mm North, -110.29 mm East, -3.07 mm Vertical
Reference position, 34.9072632191 North Latitude, -120.650172862 East Longitude, 284.58671 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2008-02-29,35.88, -25.14, -8.40, 1.18, 1.09, 4.55, repro,
2008-03-01,34.38, -25.11, 0.44, 1.33, 1.22, 5.14, repro,
2008-03-02,35.12, -25.45, -2.96, 1.24, 1.13, 4.78, repro,
2008-03-03,36.37, -24.46, -5.58, 1.08, 0.99, 4.17, repro,
2008-03-04,35.54, -24.72, -6.68, 1.18, 1.12, 4.6, repro,
2008-03-05,35.23, -25.00, -10.56, 1.1, 1.04, 4.31, repro,
2008-03-06,36.57, -24.96, -7.11, 1.15, 1.09, 4.43, repro,
2008-03-07,36.37, -25.59, -5.32, 1.16, 1.09, 4.5, repro,
2008-03-08,35.30, -24.74, -4.19, 1.26, 1.19, 4.92, repro,
2008-03-09,35.27, -26.36, -6.49, 1.17, 1.1, 4.57, repro,
2008-03-10,37.08, -25.80, -5.68, 1.16, 1.1, 4.5, repro,
2008-03-11,36.52, -25.25, -10.83, 1.3, 1.22, 5.06, repro,
2008-03-12,35.79, -26.07, -0.41, 1.35, 1.26, 5.25, repro,
2008-03-13,35.14, -24.70, -0.68, 1.26, 1.2, 4.98, repro,
2008-03-14,34.78, -24.73, -0.23, 1.2, 1.13, 4.67, repro,
2008-03-15,33.86, -25.05, -0.09, 1.34, 1.25, 5.15, repro,
2008-03-16,35.39, -26.30, 2.88, 1.14, 1.08, 4.44, repro,
2008-03-17,36.79, -26.30, -7.05, 1.15, 1.08, 4.47, repro,
2008-03-18,38.08, -25.55, -7.60, 0.99, 0.94, 3.89, repro,
2008-03-19,37.33, -26.51, -3.92, 1.09, 1.02, 4.28, repro,
2008-03-20,36.30, -26.34, -8.70, 1.22, 1.15, 4.82, repro,
2008-03-21,36.96, -26.84, -11.15, 1.18, 1.1, 4.6, repro,
2008-03-22,35.96, -26.92, -9.85, 1.16, 1.08, 4.52, repro,
2008-03-23,36.95, -27.73, -9.72, 1.16, 1.08, 4.48, repro,
2008-03-24,37.12, -27.19, -3.06, 1.09, 1.02, 4.28, repro,
2008-03-25,36.84, -26.86, -5.75, 1.09, 1.02, 4.29, repro,
2008-03-26,37.34, -26.52, -4.40, 1.08, 1.01, 4.2, repro,
2008-03-27,37.55, -27.35, -9.39, 1.21, 1.13, 4.69, repro,
2008-03-28,39.16, -28.07, -0.01, 1.11, 1.02, 4.28, repro,
2008-03-29,37.98, -28.10, -1.40, 1.16, 1.04, 4.42, repro,
2008-03-30,37.15, -27.51, -2.52, 1.36, 1.21, 5.22, repro,
2008-03-31,37.97, -27.73, -5.19, 1.01, 0.91, 3.93, repro,
2008-04-01,37.93, -27.28, -5.25, 1.1, 1, 4.27, repro,
2008-04-02,38.78, -27.58, -9.09, 1.35, 1.19, 5.21, repro,
2008-04-03,38.66, -27.78, -2.77, 1.3, 1.15, 4.95, repro,
2008-04-04,38.28, -27.71, -5.01, 1.09, 0.98, 4.26, repro,
2008-04-05,37.84, -28.51, 1.82, 1.19, 1.06, 4.58, repro,
2008-04-06,38.60, -28.51, 1.79, 1.16, 1.05, 4.49, repro,
2008-04-07,36.48, -28.83, -4.05, 1.3, 1.17, 4.97, repro,
2008-04-08,36.64, -28.90, 1.50, 1.25, 1.13, 4.74, repro,
2008-04-09,37.88, -27.06, 0.53, 1.23, 1.11, 4.75, repro,
2008-04-10,39.32, -28.53, -2.11, 1.14, 1.04, 4.39, repro,
2008-04-11,40.32, -28.36, -5.67, 1.05, 0.96, 4.08, repro,
2008-04-12,39.92, -29.04, -6.63, 1.11, 1.01, 4.26, repro,
2008-04-13,39.41, -28.91, -5.59, 1.05, 0.95, 4, repro,
2008-04-14,38.61, -29.09, -4.08, 1.04, 0.96, 4.04, repro,
2008-04-15,38.68, -29.87, 3.72, 1.43, 1.29, 5.53, repro,
2008-04-16,40.28, -29.95, -4.34, 1.07, 0.98, 4.13, repro,
2008-04-17,40.41, -29.58, -5.87, 1.01, 0.93, 3.9, repro,
2008-04-18,39.83, -29.63, -5.08, 1.01, 0.91, 3.89, repro,
2008-04-19,38.90, -29.50, -5.28, 1.08, 0.97, 4.11, repro,
2008-04-20,38.54, -29.51, -6.11, 1.1, 0.99, 4.21, repro,
2008-04-21,38.16, -28.93, -4.69, 1.08, 0.97, 4.11, repro,
2008-04-22,38.19, -30.20, -2.34, 1.1, 0.99, 4.23, repro,
2008-04-23,39.30, -30.07, 2.44, 1.25, 1.14, 4.81, repro,
2008-04-24,38.67, -30.38, -6.54, 1.18, 1.06, 4.55, repro,
2008-04-25,41.09, -29.64, -2.29, 1.25, 1.11, 4.75, repro,
2008-04-26,39.73, -30.78, -9.70, 1.18, 1.04, 4.45, repro,
2008-04-27,39.79, -29.44, -4.04, 1.16, 1.02, 4.4, repro,
2008-04-28,40.03, -30.66, 0.07, 1.17, 1.02, 4.44, repro,
2008-04-29,38.70, -30.15, -4.81, 1.63, 1.38, 6.11, repro,
2008-04-30,39.56, -29.74, -2.93, 1.18, 1.06, 4.5, repro,
2008-05-01,41.02, -30.66, -5.59, 1.1, 0.98, 4.16, repro,
2008-05-02,40.38, -30.10, -1.36, 1.09, 0.97, 4.11, repro,
2008-05-03,40.46, -30.35, 1.68, 1.25, 1.11, 4.7, repro,
2008-05-04,40.39, -30.72, 2.10, 1.14, 1.01, 4.29, repro,
2008-05-05,40.74, -31.46, -6.59, 1.24, 1.1, 4.67, repro,
2008-05-06,40.78, -31.29, -3.17, 1.21, 1.07, 4.57, repro,
2008-05-07,40.76, -31.35, -0.07, 1.27, 1.11, 4.6, repro,
2008-05-08,41.35, -31.10, 0.25, 1.09, 0.96, 4.08, repro,
2008-05-09,41.08, -30.86, 5.12, 1.15, 1.02, 4.33, repro,
2008-05-10,41.62, -30.53, -2.89, 1.12, 0.99, 4.2, repro,
2008-05-11,41.30, -30.30, 1.55, 1.15, 1.01, 4.32, repro,
2008-05-12,40.94, -31.50, -0.22, 1.18, 1.05, 4.45, repro,
2008-05-13,41.78, -31.69, -3.05, 1.16, 1.03, 4.38, repro,
2008-05-14,42.26, -31.27, -8.07, 1.17, 1.03, 4.41, repro,
2008-05-15,42.36, -31.29, -4.16, 1.03, 0.92, 3.91, repro,
2008-05-16,41.92, -31.00, -3.29, 1.14, 1.01, 4.25, repro,
2008-05-17,42.67, -31.04, -2.40, 1.32, 1.2, 4.99, repro,
2008-05-18,42.14, -31.29, -1.94, 1.25, 1.13, 4.74, repro,
2008-05-19,42.23, -31.66, -4.10, 1.03, 0.94, 3.96, repro,
2008-05-20,41.63, -31.72, 1.43, 1.38, 1.22, 5.13, repro,
2008-05-21,41.51, -30.78, 3.37, 1.5, 1.36, 5.68, repro,
2008-05-22,40.39, -30.30, 12.68, 1.26, 1.14, 4.78, repro,
2008-05-23,41.70, -32.24, 5.66, 1.14, 1.04, 4.37, repro,
2008-05-24,43.16, -31.56, 1.98, 1.18, 1.07, 4.46, repro,
2008-05-25,43.20, -33.18, 2.87, 1.27, 1.14, 4.83, repro,
2008-05-26,42.52, -32.51, 1.13, 1, 0.9, 3.8, repro,
2008-05-27,43.05, -32.71, -0.50, 1.07, 0.96, 4.03, repro,
2008-05-28,42.50, -31.98, -5.09, 1.11, 1, 4.23, repro,
2008-05-29,43.29, -32.86, 0.05, 1.23, 1.1, 4.65, repro,
2008-05-30,42.96, -31.88, 3.20, 1.12, 1, 4.24, repro,
2008-05-31,43.31, -31.68, -2.95, 1.21, 1.08, 4.59, repro,
2008-06-01,42.78, -31.49, 0.45, 1.17, 1.05, 4.44, repro,
2008-06-02,43.92, -33.58, 0.65, 1.28, 1.15, 4.89, repro,
2008-06-03,43.95, -33.43, -5.39, 1.31, 1.16, 4.92, repro,
2008-06-04,44.88, -32.00, 10.47, 1.46, 1.3, 5.54, repro,
2008-06-05,44.12, -32.81, 4.68, 1.22, 1.09, 4.59, repro,
2008-06-06,45.89, -33.42, 1.58, 1.29, 1.16, 4.89, repro,
2008-06-07,43.54, -33.30, 0.44, 1.38, 1.24, 5.18, repro,
2008-06-08,43.44, -32.91, -1.29, 1.19, 1.04, 4.4, repro,
2008-06-09,44.97, -32.61, 0.87, 1.07, 0.96, 4.04, repro,
2008-06-10,44.66, -32.67, 1.05, 1.14, 1.03, 4.35, repro,
2008-06-11,44.56, -32.86, -1.07, 1.05, 0.95, 4, repro,
2008-06-12,45.02, -32.78, 0.67, 1.1, 0.99, 4.17, repro,
2008-06-13,44.67, -33.04, -0.29, 1.2, 1.08, 4.54, repro,
2008-06-14,45.59, -32.52, 0.49, 1.28, 1.14, 4.85, repro,
2008-06-15,45.23, -33.44, -1.67, 1.25, 1.13, 4.76, repro,
2008-06-16,44.71, -33.17, -3.58, 1.51, 1.34, 5.73, repro,
2008-06-17,45.46, -33.87, -6.68, 1.31, 1.19, 4.99, repro,
2008-06-18,44.96, -32.78, 0.66, 1.12, 1.02, 4.26, repro,
2008-06-19,46.11, -33.71, -4.57, 1.39, 1.25, 5.27, repro,
2008-06-20,46.14, -33.70, 0.07, 1.32, 1.2, 5.04, repro,
2008-06-21,46.43, -33.34, -8.62, 1.26, 1.15, 4.83, repro,
2008-06-22,46.19, -34.12, -4.06, 1.26, 1.14, 4.79, repro,
2008-06-23,45.09, -34.26, -2.97, 1.48, 1.32, 5.55, repro,
2008-06-24,45.51, -34.31, 4.39, 1.18, 1.09, 4.52, repro,
2008-06-25,45.21, -34.52, 1.36, 1.17, 1.07, 4.43, repro,
2008-06-26,46.76, -34.56, -0.17, 1.27, 1.16, 4.84, repro,
2008-06-27,47.14, -35.13, -0.66, 1.4, 1.31, 5.37, repro,
2008-06-28,46.77, -35.44, -7.67, 1.41, 1.3, 5.36, repro,
2008-06-29,46.85, -35.30, -8.00, 1.45, 1.33, 5.53, repro,
2008-06-30,46.28, -33.68, -1.63, 1.41, 1.29, 5.38, repro,
2008-07-01,46.03, -34.12, 1.64, 1.21, 1.12, 4.62, repro,
2008-07-02,47.85, -34.75, 0.53, 1.25, 1.16, 4.8, repro,
2008-07-03,46.34, -35.45, -0.35, 1.2, 1.11, 4.62, repro,
2008-07-04,47.69, -35.33, 2.00, 1.26, 1.16, 4.83, repro,
2008-07-05,46.71, -34.77, 3.03, 1.31, 1.21, 5.02, repro,
2008-07-06,47.83, -35.31, 3.99, 1.2, 1.1, 4.62, repro,
2008-07-07,46.36, -35.33, 4.00, 1.34, 1.21, 5.1, repro,
2008-07-08,47.17, -34.61, 4.49, 1.37, 1.24, 5.17, repro,
2008-07-09,47.28, -35.18, 4.27, 1.35, 1.22, 5.12, repro,
2008-07-10,47.32, -35.79, 2.62, 1.4, 1.24, 5.21, repro,
2008-07-11,48.54, -35.22, -0.66, 1.23, 1.11, 4.69, repro,
2008-07-12,47.83, -35.80, -5.12, 1.56, 1.38, 5.96, repro,
2008-07-13,47.92, -35.99, -1.52, 1.34, 1.22, 5.11, repro,
2008-07-14,47.65, -35.15, 1.27, 1.45, 1.28, 5.53, repro,
2008-07-15,47.45, -35.16, -1.89, 1.4, 1.24, 5.34, repro,
2008-07-16,47.32, -37.02, -6.23, 1.32, 1.16, 4.98, repro,
2008-07-17,47.14, -38.07, 2.17, 1.43, 1.25, 5.36, repro,
2008-07-18,47.27, -35.24, 2.16, 1.36, 1.16, 5.19, repro,
2008-07-19,47.78, -36.64, -0.32, 1.31, 1.14, 4.97, repro,
2008-07-20,48.30, -36.91, 4.08, 1.61, 1.4, 6.1, repro,
2008-07-21,48.04, -35.74, 3.16, 1.32, 1.16, 4.93, repro,
2008-07-22,47.93, -36.14, -0.91, 1.32, 1.16, 4.98, repro,
2008-07-23,49.13, -36.96, -0.65, 1.21, 1.06, 4.56, repro,
2008-07-24,48.26, -37.48, -4.51, 1.04, 0.92, 3.95, repro,
2008-07-25,48.87, -37.59, -0.93, 1.15, 1.05, 4.41, repro,
2008-07-26,48.70, -36.97, -4.40, 1.56, 1.37, 5.93, repro,
2008-07-27,49.03, -37.84, -0.55, 1.75, 1.51, 6.63, repro,
2008-07-28,49.91, -36.44, 0.94, 1.5, 1.29, 5.53, repro,
2008-07-29,49.35, -36.87, 4.57, 1.43, 1.24, 5.45, repro,
2008-07-30,49.64, -36.87, 5.68, 1.2, 1.04, 4.57, repro,
2008-07-31,50.04, -36.80, 6.03, 1.19, 1.06, 4.54, repro,
2008-08-01,50.29, -37.14, 5.07, 1.1, 0.98, 4.22, repro,
2008-08-02,49.92, -38.11, 5.55, 1.06, 0.95, 4.06, repro,
2008-08-03,50.54, -37.60, 3.75, 1.07, 0.96, 4.11, repro,
2008-08-04,49.91, -37.88, 1.70, 1.36, 1.19, 5.17, repro,
2008-08-05,50.04, -38.21, 1.81, 1.34, 1.18, 5.1, repro,
2008-08-06,49.51, -38.19, 1.53, 1.4, 1.22, 5.32, repro,
2008-08-07,49.13, -39.56, -1.37, 1.37, 1.2, 5.11, repro,
2008-08-08,49.41, -39.00, 3.19, 1.15, 1.01, 4.36, repro,
2008-08-09,50.83, -38.90, -0.32, 1.14, 1, 4.34, repro,
2008-08-10,51.46, -38.19, -1.54, 1.3, 1.13, 4.9, repro,
2008-08-11,50.48, -38.75, -1.60, 1.1, 0.96, 4.19, repro,
2008-08-12,50.55, -39.25, 1.22, 1.05, 0.91, 3.97, repro,
2008-08-13,50.58, -39.10, 5.21, 1.2, 1.04, 4.5, repro,
2008-08-14,51.08, -38.56, 8.18, 1.67, 1.41, 6.2, repro,
2008-08-15,50.82, -38.72, 4.49, 1.39, 1.23, 5.24, repro,
2008-08-16,50.83, -39.11, -4.30, 1.14, 1.01, 4.28, repro,
2008-08-17,51.68, -38.98, -0.25, 1.23, 1.09, 4.66, repro,
2008-08-18,50.91, -39.65, -0.16, 1.17, 1.04, 4.38, repro,
2008-08-19,50.88, -39.10, 2.28, 1.21, 1.07, 4.54, repro,
2008-08-20,49.73, -39.40, -2.51, 1.27, 1.12, 4.75, repro,
2008-08-21,51.24, -39.86, 2.94, 1.29, 1.14, 4.82, repro,
2008-08-22,51.69, -41.46, 4.80, 1.55, 1.37, 5.84, repro,
2008-08-23,51.90, -39.73, -2.82, 1.45, 1.27, 5.48, repro,
2008-08-24,52.05, -40.29, 4.60, 1.39, 1.23, 5.23, repro,
2008-08-25,52.64, -40.41, 0.49, 1.17, 1.02, 4.38, repro,
2008-08-26,51.40, -39.77, -1.82, 1.42, 1.24, 5.34, repro,
2008-08-27,51.85, -40.34, 3.20, 1.5, 1.34, 5.64, repro,
2008-08-28,52.28, -40.40, 0.88, 1.26, 1.11, 4.77, repro,
2008-08-29,51.53, -40.71, 1.14, 1.22, 1.09, 4.65, repro,
2008-08-30,51.80, -40.97, 3.09, 1.37, 1.22, 5.23, repro,
2008-08-31,52.42, -40.56, 6.73, 1.45, 1.29, 5.52, repro,
2008-09-01,52.42, -41.17, 3.39, 1.2, 1.07, 4.57, repro,
2008-09-02,52.06, -41.27, -1.55, 1.22, 1.09, 4.7, repro,
2008-09-03,53.52, -41.84, -5.69, 1.32, 1.17, 5, repro,
2008-09-04,52.72, -41.34, -1.45, 1.19, 1.06, 4.53, repro,
2008-09-05,52.75, -42.13, -3.74, 1.23, 1.11, 4.66, repro,
2008-09-06,52.44, -42.26, 2.27, 1.08, 0.97, 4.16, repro,
2008-09-07,52.23, -40.62, 1.98, 1.06, 0.97, 4.09, repro,
2008-09-08,52.94, -42.23, -4.10, 1.02, 0.93, 3.91, repro,
2008-09-09,53.24, -41.20, -1.75, 1.13, 1.02, 4.32, repro,
2008-09-10,53.18, -42.07, -3.25, 1.23, 1.14, 4.7, repro,
2008-09-11,53.65, -41.73, -4.29, 1.11, 1.03, 4.24, repro,
2008-09-12,52.94, -41.61, -5.34, 1.13, 1.05, 4.32, repro,
2008-09-13,52.60, -41.77, -3.76, 1.06, 0.97, 4.06, repro,
2008-09-14,53.12, -41.68, -1.23, 1.15, 1.05, 4.36, repro,
2008-09-15,53.23, -41.37, -3.22, 1.09, 1, 4.19, repro,
2008-09-16,53.56, -42.19, -5.67, 1.19, 1.07, 4.5, repro,
2008-09-17,53.13, -42.17, -6.39, 1.16, 1.01, 4.37, repro,
2008-09-18,52.86, -42.60, -9.91, 1.15, 1.03, 4.38, repro,
2008-09-19,53.02, -43.23, -5.51, 1.33, 1.19, 5.1, repro,
2008-09-20,53.18, -42.50, -1.20, 1.3, 1.15, 4.88, repro,
2008-09-21,55.50, -42.58, -1.87, 1.26, 1.1, 4.82, repro,
2008-09-22,52.85, -42.96, -6.63, 1.27, 1.13, 4.82, repro,
2008-09-23,54.59, -42.96, -3.87, 1.24, 1.09, 4.7, repro,
2008-09-24,54.39, -43.12, -5.85, 1.21, 1.07, 4.64, repro,
2008-09-25,54.76, -42.53, 1.06, 1.37, 1.29, 5.24, repro,
2008-09-26,54.47, -42.82, -2.98, 1.29, 1.14, 4.9, repro,
2008-09-27,54.61, -42.47, -2.84, 1.18, 1.04, 4.49, repro,
2008-09-28,55.00, -43.08, -2.83, 1.24, 1.08, 4.67, repro,
2008-09-29,54.70, -42.70, -8.78, 1.46, 1.27, 5.53, repro,
2008-09-30,54.11, -43.68, -5.70, 1.25, 1.1, 4.74, repro,
2008-10-01,55.05, -42.93, -3.95, 1.23, 1.09, 4.69, repro,
2008-10-02,54.53, -42.53, -2.19, 1.25, 1.07, 4.68, repro,
2008-10-03,54.69, -43.95, -3.22, 1.35, 1.18, 5.13, repro,
2008-10-04,54.63, -43.98, -3.34, 1.35, 1.17, 5.14, repro,
2008-10-05,54.86, -44.06, 0.39, 1.36, 1.18, 5.14, repro,
2008-10-06,53.92, -43.36, -6.00, 1.34, 1.16, 5.06, repro,
2008-10-07,55.06, -42.73, -6.86, 1.26, 1.08, 4.68, repro,
2008-10-08,54.86, -43.49, -0.99, 1.34, 1.17, 5.05, repro,
2008-10-09,54.08, -43.90, -4.50, 1.28, 1.12, 4.82, repro,
2008-10-10,53.88, -43.73, -7.66, 1.14, 0.99, 4.27, repro,
2008-10-11,54.69, -43.82, -4.56, 1.13, 0.98, 4.25, repro,
2008-10-12,55.81, -43.84, -5.06, 1.11, 0.96, 4.15, repro,
2008-10-13,56.89, -43.55, -7.31, 1.04, 0.9, 3.92, repro,
2008-10-14,55.87, -43.68, -5.50, 1.01, 0.87, 3.8, repro,
2008-10-15,55.85, -44.38, -7.43, 0.99, 0.85, 3.74, repro,
2008-10-16,56.71, -44.20, -9.31, 1.09, 0.94, 4.09, repro,
2008-10-17,56.30, -44.57, -9.15, 1.15, 0.99, 4.29, repro,
2008-10-18,56.23, -45.19, -6.21, 1.61, 1.37, 5.97, repro,
2008-10-19,55.99, -44.89, -3.44, 1.08, 0.95, 4.01, repro,
2008-10-20,55.84, -44.65, -1.36, 1.18, 1.03, 4.38, repro,
2008-10-21,55.93, -44.47, -5.44, 1.22, 1.06, 4.55, repro,
2008-10-22,57.14, -44.97, -8.26, 1.12, 0.98, 4.16, repro,
2008-10-23,57.54, -44.85, -6.25, 1.02, 0.89, 3.81, repro,
2008-10-24,57.20, -44.41, -5.36, 1.02, 0.89, 3.79, repro,
2008-10-25,57.50, -44.74, -1.18, 0.97, 0.85, 3.63, repro,
2008-10-26,56.85, -44.78, -6.59, 1.02, 0.89, 3.8, repro,
2008-10-27,57.04, -44.97, -11.60, 1.08, 0.95, 4.07, repro,
2008-10-28,57.03, -45.63, -9.16, 1.18, 1.01, 4.37, repro,
2008-10-29,56.93, -45.24, -7.23, 1.18, 0.99, 4.33, repro,
2008-10-30,58.25, -46.15, -6.58, 1.55, 1.33, 5.76, repro,
2008-10-31,56.72, -46.46, -1.18, 1.95, 1.64, 7.33, repro,
2008-11-01,56.97, -46.10, -3.70, 1.67, 1.44, 6.28, repro,
2008-11-02,58.82, -44.09, -0.15, 1.69, 1.46, 6.42, repro,
2008-11-03,58.21, -46.64, -3.86, 1.21, 1.04, 4.52, repro,
2008-11-04,57.98, -45.82, -7.62, 1.55, 1.31, 5.72, repro,
2008-11-05,58.81, -46.45, -4.97, 1.26, 1.09, 4.72, repro,
2008-11-06,58.18, -44.80, -5.80, 1.36, 1.18, 5.15, repro,
2008-11-07,58.61, -45.66, -4.26, 1.11, 0.97, 4.17, repro,
2008-11-08,58.66, -45.97, -2.99, 1.08, 0.94, 4.09, repro,
2008-11-09,57.65, -47.43, -1.06, 1.86, 1.59, 7.04, repro,
2008-11-10,58.31, -47.40, 0.12, 1.23, 1.06, 4.64, repro,
2008-11-11,59.15, -46.21, -4.61, 1.33, 1.15, 5.04, repro,
2008-11-12,59.38, -45.50, -9.99, 1.33, 1.17, 5.08, repro,
2008-11-13,58.91, -46.98, -1.98, 1.41, 1.23, 5.33, repro,
2008-11-14,59.41, -47.87, -11.39, 1.53, 1.32, 5.74, repro,
2008-11-15,59.93, -46.58, -5.46, 1.12, 0.97, 4.17, repro,
2008-11-16,59.84, -46.57, -2.45, 1.07, 0.93, 3.99, repro,
2008-11-17,60.70, -46.55, -4.90, 1.06, 0.94, 3.99, repro,
2008-11-18,60.18, -46.90, -6.87, 1.06, 0.93, 4.02, repro,
2008-11-19,59.40, -47.84, -8.13, 1.11, 0.98, 4.2, repro,
2008-11-20,58.77, -46.71, -7.88, 1.2, 1.07, 4.59, repro,
2008-11-21,59.02, -47.70, -7.22, 1.38, 1.22, 5.3, repro,
2008-11-22,61.40, -47.28, -1.77, 1.09, 0.97, 4.18, repro,
2008-11-23,60.77, -47.64, -6.12, 1.06, 0.93, 4.03, repro,
2008-11-24,60.77, -47.40, -5.27, 1.27, 1.11, 4.82, repro,
2008-11-25,61.16, -47.66, -5.07, 1.35, 1.18, 5.16, repro,
2008-11-26,60.59, -48.49, -2.34, 1.41, 1.25, 5.44, repro,
2008-11-27,59.47, -48.76, -0.44, 1.23, 1.08, 4.68, repro,
2008-11-28,61.34, -47.35, -8.37, 1.41, 1.22, 5.32, repro,
2008-11-29,60.61, -47.13, -6.46, 1.17, 1.05, 4.56, repro,
2008-11-30,61.44, -47.09, -2.69, 0.99, 0.89, 3.88, repro,
2008-12-01,60.90, -47.09, -1.82, 1, 0.9, 3.88, repro,
2008-12-02,60.84, -47.32, -2.23, 1.03, 0.91, 3.98, repro,
2008-12-03,60.52, -47.06, -2.29, 1.08, 0.97, 4.15, repro,
2008-12-04,61.59, -47.55, -7.44, 1.11, 1.01, 4.3, repro,
2008-12-05,61.82, -48.41, -9.55, 1.09, 0.99, 4.25, repro,
2008-12-06,62.48, -47.80, -4.10, 1.13, 1.02, 4.43, repro,
2008-12-07,61.81, -48.65, -6.18, 1.33, 1.19, 5.23, repro,
2008-12-08,60.15, -48.03, 0.22, 1.33, 1.2, 5.14, repro,
2008-12-09,61.52, -48.39, -5.38, 1.06, 0.97, 4.14, repro,
2008-12-10,62.72, -48.67, -10.43, 1.04, 0.95, 4.02, repro,
2008-12-11,62.75, -48.63, -4.68, 1.06, 0.97, 4.05, repro,
2008-12-12,61.54, -48.76, 1.34, 1.29, 1.18, 4.93, repro,
2008-12-13,61.46, -49.97, 3.19, 1.32, 1.24, 5.11, repro,
2008-12-14,62.10, -49.55, 5.64, 1.12, 1.03, 4.36, repro,
2008-12-15,62.07, -49.73, -1.42, 1.51, 1.35, 5.77, repro,
2008-12-16,62.55, -49.35, 2.13, 1.43, 1.29, 5.48, repro,
2008-12-17,63.27, -49.73, -0.61, 1.21, 1.1, 4.69, repro,
2008-12-18,62.79, -48.97, -3.68, 1.07, 0.97, 4.13, repro,
2008-12-19,62.55, -48.38, -5.31, 1.08, 0.96, 4.24, repro,
2008-12-20,62.15, -48.82, -8.88, 1.18, 1.08, 4.58, repro,
2008-12-21,63.45, -49.39, -1.91, 1.22, 1.09, 4.67, repro,
2008-12-22,63.39, -49.64, -2.51, 1.46, 1.31, 5.62, repro,
2008-12-23,63.25, -49.54, 4.25, 1.22, 1.11, 4.73, repro,
2008-12-24,63.92, -49.00, -1.01, 1.28, 1.15, 4.92, repro,
2008-12-25,64.34, -49.21, 0.10, 1.26, 1.14, 4.94, repro,
2008-12-26,63.82, -51.27, 5.39, 1.44, 1.28, 5.54, repro,
2008-12-27,64.20, -49.63, 1.52, 1.21, 1.09, 4.65, repro,
2008-12-28,64.83, -49.72, -8.84, 1.11, 1.01, 4.33, repro,
2008-12-29,63.96, -49.53, -8.64, 1.04, 0.94, 4.03, repro,
2008-12-30,64.72, -50.31, -10.94, 1.06, 0.97, 4.14, repro,
2008-12-31,63.47, -51.35, -3.30, 1.21, 1.09, 4.66, repro,
2009-01-01,63.78, -50.18, -1.04, 1.21, 1.09, 4.67, repro,
2009-01-02,63.96, -49.95, -2.08, 1.34, 1.19, 5.15, repro,
2009-01-03,62.92, -50.74, -3.16, 1.31, 1.18, 5.02, repro,
2009-01-04,64.61, -50.40, -4.67, 1.06, 0.95, 4.07, repro,
2009-01-05,65.09, -50.31, -1.39, 1.16, 1.04, 4.46, repro,
2009-01-06,64.96, -49.90, 2.67, 1.25, 1.11, 4.8, repro,
2009-01-07,64.20, -50.37, -3.08, 1.11, 0.99, 4.33, repro,
2009-01-08,64.73, -50.49, -0.74, 1.1, 1, 4.35, repro,
2009-01-09,64.88, -50.71, -11.05, 1.42, 1.26, 5.5, repro,
2009-01-10,65.59, -50.19, -5.53, 1.03, 0.93, 4.01, repro,
2009-01-11,65.20, -50.48, -9.49, 1.09, 0.97, 4.19, repro,
2009-01-12,65.79, -50.05, -9.00, 1.11, 1, 4.36, repro,
2009-01-13,64.93, -50.78, -9.24, 0.99, 0.88, 3.85, repro,
2009-01-14,64.82, -50.62, -7.07, 0.95, 0.85, 3.69, repro,
2009-01-15,64.96, -50.84, -7.18, 1.04, 0.93, 4.05, repro,
2009-01-16,65.67, -51.28, -6.83, 1.04, 0.93, 4.05, repro,
2009-01-17,66.07, -50.82, -6.27, 1.01, 0.9, 3.89, repro,
2009-01-18,66.24, -50.64, -6.38, 1.01, 0.9, 3.9, repro,
2009-01-19,66.33, -50.25, -4.02, 1.04, 0.93, 4.04, repro,
2009-01-20,65.87, -50.04, 0.86, 1.22, 1.08, 4.76, repro,
2009-01-21,65.46, -50.92, -0.81, 1.21, 1.07, 4.67, repro,
2009-01-22,66.49, -52.19, -0.17, 1.43, 1.26, 5.53, repro,
2009-01-23,65.94, -51.34, -6.44, 1.33, 1.18, 5.16, repro,
2009-01-24,64.90, -51.72, -3.92, 1.19, 1.06, 4.62, repro,
2009-01-25,64.77, -51.06, -4.09, 1.13, 1.02, 4.42, repro,
2009-01-26,65.55, -51.88, -2.75, 1.47, 1.32, 5.68, repro,
2009-01-27,65.96, -52.28, -1.32, 1.26, 1.13, 4.84, repro,
2009-01-28,67.65, -50.71, -9.91, 1.13, 1.01, 4.37, repro,
2009-01-29,67.54, -51.22, -5.99, 1.14, 1.03, 4.41, repro,
2009-01-30,67.42, -51.99, -6.27, 0.95, 0.86, 3.67, repro,
2009-01-31,66.84, -51.72, -4.77, 1.03, 0.94, 4, repro,
2009-02-01,66.76, -52.31, -5.39, 1.06, 0.96, 4.11, repro,
2009-02-02,66.69, -52.50, -7.17, 1.03, 0.94, 3.99, repro,
2009-02-03,66.50, -52.86, -8.60, 1.02, 0.93, 3.93, repro,
2009-02-04,66.92, -52.33, -6.27, 1.02, 0.93, 3.95, repro,
2009-02-05,67.50, -52.45, -7.30, 1.47, 1.33, 5.66, repro,
2009-02-06,68.66, -52.63, -6.01, 1.6, 1.44, 6.08, repro,
